id;year;month;municipality_code_ibge;municipality_name;dengue_cases;chikungunya_cases;zika_cases;total_cases;estimated_population;rainfall_mm;average_humidity;average_temperature
40315;2009.0;7.0;3127107;Frutal;0;0;0;0;28235.0;;;
40316;2009.0;7.0;3127388;Goianá;0;0;0;0;2356.0;;;
40317;2009.0;7.0;3129806;Ibirité;0;0;0;0;67182.0;2.8;72.3;18.7
40318;2009.0;7.0;3132107;Itacarambi;0;0;0;0;7117.0;;;
40319;2009.0;7.0;3132503;Itamarandiba;0;0;0;0;15398.0;1.3;73.6;17.9
40320;2009.0;7.0;3134202;Ituiutaba;0;0;0;0;48640.0;8.0;61.0;21.7
40321;2009.0;7.0;3135100;Janaúba;0;0;0;0;29719.0;0.0;51.5;23.5
40322;2009.0;7.0;3135209;Januária;0;0;0;0;29351.0;0.0;;
40323;2009.0;7.0;3136207;João Monlevade;0;0;0;0;33244.0;1.2;;
40324;2009.0;7.0;3136306;João Pinheiro;0;0;0;0;21891.0;0.0;51.1;22.8
40325;2009.0;7.0;3136702;Juiz de Fora;0;0;0;0;267747.0;36.0;82.9;17.0
40326;2009.0;7.0;3136801;Juramento;0;0;0;0;2272.0;0.0;65.6;19.9
40327;2009.0;7.0;3137809;Lambari;0;0;0;0;10600.0;60.4;;
40328;2009.0;7.0;3138203;Lavras;0;0;0;0;47213.0;13.9;69.8;18.6
40329;2009.0;7.0;3139003;Machado;0;0;0;0;16551.0;25.5;84.1;17.1
40330;2009.0;7.0;3139904;Maria da Fé;0;0;0;0;5753.0;66.0;83.9;14.0
40331;2009.0;7.0;3140704;Mateus Leme;0;0;0;0;20870.0;;;
40332;2009.0;7.0;3142908;Monte Azul;0;0;0;0;11127.0;0.4;51.3;23.8
40333;2009.0;7.0;3143302;Montes Claros;0;0;0;0;180227.0;0.0;56.7;21.3
40334;2009.0;7.0;3145604;Oliveira;0;0;0;0;18389.0;15.0;66.3;18.8
40335;2009.0;7.0;3147006;Paracatu;0;0;0;0;39829.0;0.0;62.7;21.6
40336;2009.0;7.0;3147600;Passa Quatro;0;0;0;0;7166.0;66.2;79.7;15.9
40337;2009.0;7.0;3148004;Patos de Minas;0;0;0;0;77170.0;0.3;62.6;19.9
40338;2009.0;7.0;3148707;Pedra Azul;0;0;0;0;9188.0;14.9;73.6;19.9
40339;2009.0;7.0;3151206;Pirapora;0;0;0;0;23417.0;0.0;59.6;22.3
40340;2009.0;7.0;3152006;Pompéu;0;0;0;0;15212.0;0.2;55.2;21.2
40341;2009.0;7.0;3152204;Porteirinha;0;0;0;0;17827.0;;;
40342;2009.0;7.0;3157005;Salinas;0;0;0;0;20043.0;0.0;69.8;20.8
40343;2009.0;7.0;3163706;São Lourenço;0;0;0;0;22452.0;42.7;80.9;15.8
40344;2009.0;7.0;3167202;Sete Lagoas;0;0;0;0;97409.0;0.0;64.0;19.6
40345;2009.0;7.0;3168606;Teófilo Otoni;0;0;0;0;60684.0;;;
40346;2009.0;7.0;3170107;Uberaba;0;0;0;0;152552.0;11.4;61.8;20.6
40347;2009.0;7.0;3170404;Unaí;0;0;0;0;39753.0;0.0;54.4;22.6
40348;2009.0;7.0;3171303;Viçosa;0;0;0;0;40375.0;14.6;80.0;17.6
40349;2009.0;7.0;3201001;Boa Esperança;0;0;0;0;6011.0;22.3;72.0;21.7
40350;2009.0;7.0;3202108;Ecoporanga;0;0;0;0;11936.0;59.2;;
40351;2009.0;7.0;3202900;Itarana;0;0;0;0;4603.0;16.8;;
40352;2009.0;7.0;3203205;Linhares;0;0;0;0;74739.0;;;
40353;2009.0;7.0;3203700;Muniz Freire;0;0;0;0;9253.0;27.4;;
40354;2009.0;7.0;3204906;São Mateus;0;0;0;0;62132.0;34.2;82.7;22.8
40355;2009.0;7.0;3205309;Vitória;0;0;0;0;148278.0;90.0;;23.1
40356;2009.0;7.0;3300100;Angra dos Reis;0;0;0;0;93974.0;183.0;;
40357;2009.0;7.0;3301207;Carmo;0;0;0;0;8059.0;21.0;;
40358;2009.0;7.0;3301504;Cordeiro;0;0;0;0;9635.0;29.7;82.9;18.4
40359;2009.0;7.0;3301876;Iguaba Grande;0;0;0;0;21396.0;77.9;80.0;21.5
40360;2009.0;7.0;3302205;Itaperuna;0;0;0;0;49275.0;0.7;73.4;21.6
40361;2009.0;7.0;3302700;Maricá;0;0;0;0;106494.0;122.9;80.3;21.0
40362;2009.0;7.0;3304201;Resende;0;0;0;0;59324.0;47.7;;
40363;2009.0;7.0;3304300;Rio Bonito;0;0;0;0;25870.0;79.2;;
40364;2009.0;7.0;3304557;Rio de Janeiro;0;0;0;0;2920214.0;62.5;74.2;22.5
40365;2009.0;7.0;3304607;Santa Maria Madalena;0;0;0;0;5510.0;20.6;;
40366;2009.0;7.0;3304706;Santo Antônio de Pádua;0;0;0;0;20120.0;5.7;82.6;20.4
40367;2009.0;7.0;3304904;São Gonçalo;0;0;0;0;413779.0;38.9;75.4;24.5
40368;2009.0;7.0;3305802;Teresópolis;0;0;0;0;88293.0;74.3;;
40369;2009.0;7.0;3504503;Avaré;0;0;0;0;40335.0;206.9;82.5;16.3
40370;2009.0;7.0;3509700;Campos do Jordão;0;0;0;0;27197.0;112.3;91.3;12.2
40371;2009.0;7.0;3511102;Catanduva;0;0;0;0;52522.0;38.8;69.2;20.7
40372;2009.0;7.0;3516200;Franca;0;0;0;0;151152.0;20.4;64.1;19.7
40373;2009.0;7.0;3518800;Guarulhos;0;0;0;0;515164.0;160.0;83.0;16.8
40374;2009.0;7.0;3520301;Iguape;0;0;0;0;18069.0;427.3;92.0;17.2
40375;2009.0;7.0;3523909;Itu;0;0;0;0;73902.0;;;
40376;2009.0;7.0;3527108;Lins;0;0;0;0;33359.0;;;
40377;2009.0;7.0;3541406;Presidente Prudente;0;0;0;0;104515.0;105.6;74.2;19.6
40378;2009.0;7.0;3546603;Santa Fé do Sul;0;0;0;0;16374.0;;;
40379;2009.0;7.0;3548906;São Carlos;0;0;0;0;122473.0;72.2;76.7;18.0
40380;2009.0;7.0;3549607;São José do Barreiro;0;0;0;0;2207.0;;;
40381;2009.0;7.0;3550902;São Simão;0;0;0;0;6420.0;25.4;70.0;19.6
40382;2009.0;7.0;3551009;São Vicente;0;0;0;0;146756.0;10.5;71.4;21.5
40383;2009.0;7.0;3552205;Sorocaba;0;0;0;0;307419.0;192.1;83.1;17.2
40384;2009.0;7.0;3554102;Taubaté;0;0;0;0;133141.0;97.5;83.3;16.9
40385;2009.0;7.0;3557105;Votuporanga;0;0;0;0;44051.0;16.8;63.2;
40386;2009.0;7.0;4103008;Boa Esperança;0;0;0;0;1985.0;22.3;72.0;21.7
40387;2009.0;7.0;4104204;Campo Largo;0;0;0;0;58179.0;;;
40388;2009.0;7.0;4104303;Campo Mourão;0;0;0;0;43415.0;229.6;90.2;15.8
40389;2009.0;7.0;4104907;Castro;0;0;0;0;30585.0;324.7;88.1;13.5
40390;2009.0;7.0;4106407;Cornélio Procópio;0;0;0;0;21294.0;;;
40391;2009.0;7.0;4106704;Cruzeiro do Sul;0;0;0;0;2105.0;108.5;83.4;25.3
40392;2009.0;7.0;4106902;Curitiba;0;0;0;0;789846.0;247.3;89.0;13.0
40393;2009.0;7.0;4110052;Iguatu;0;0;0;0;1000.0;36.5;75.3;25.2
40394;2009.0;7.0;4110706;Irati;0;0;0;0;24578.0;302.5;89.1;12.7
40395;2009.0;7.0;4111407;Ivaí;0;0;0;0;5581.0;297.3;87.8;13.8
40396;2009.0;7.0;4113502;Loanda;0;0;0;0;9824.0;;;
40397;2009.0;7.0;4113700;Londrina;0;0;0;0;247287.0;249.7;92.3;17.0
40398;2009.0;7.0;4115200;Maringá;0;0;0;0;180117.0;181.5;80.1;17.7
40399;2009.0;7.0;4117602;Palmas;0;0;0;0;17370.0;0.0;52.5;27.0
40400;2009.0;7.0;4118204;Paranaguá;0;0;0;0;59236.0;260.3;88.7;16.8
40401;2009.0;7.0;4122503;Roncador;0;0;0;0;5059.0;0.0;60.6;18.5
40402;2009.0;7.0;4202537;Bom Jesus;0;0;0;0;1099.0;143.8;81.8;8.4
40403;2009.0;7.0;4203600;Campos Novos;0;0;0;0;15848.0;261.4;81.2;10.4
40404;2009.0;7.0;4204202;Chapecó;0;0;0;0;101916.0;144.8;79.6;12.5
40405;2009.0;7.0;4205407;Florianópolis;0;0;0;0;285000.0;114.9;82.4;15.5
40406;2009.0;7.0;4207502;Indaial;0;0;0;0;29447.0;187.1;93.9;15.3
40407;2009.0;7.0;4207858;Irati;0;0;0;0;885.0;302.5;89.1;12.7
40408;2009.0;7.0;4209300;Lages;0;0;0;0;71163.0;239.0;86.1;9.6
40409;2009.0;7.0;4216008;São Carlos;0;0;0;0;4576.0;72.2;76.7;18.0
40410;2009.0;7.0;4216503;São Joaquim;0;0;0;0;12097.0;197.6;81.0;7.9
40411;2009.0;7.0;4219002;Urussanga;0;0;0;0;9080.0;80.2;87.5;13.1
40412;2009.0;7.0;4300802;Antônio Prado;0;0;0;0;6179.0;;;
40413;2009.0;7.0;4301602;Bagé;0;0;0;0;53716.0;59.5;74.3;9.1
40414;2009.0;7.0;4302105;Bento Gonçalves;0;0;0;0;55648.0;97.8;77.5;10.2
40415;2009.0;7.0;4302303;Bom Jesus;0;0;0;0;5436.0;143.8;81.8;8.4
40416;2009.0;7.0;4303608;Cambará do Sul;0;0;0;0;3343.0;126.2;85.7;8.2
40417;2009.0;7.0;4303905;Campo Bom;0;0;0;0;27222.0;93.7;83.7;11.2
40418;2009.0;7.0;4305108;Caxias do Sul;0;0;0;0;220438.0;104.5;76.7;10.0
40419;2009.0;7.0;4305587;Colinas;0;0;0;0;1137.0;1.9;70.8;25.7
40420;2009.0;7.0;4306106;Cruz Alta;0;0;0;0;27132.0;136.2;76.4;10.9
40421;2009.0;7.0;4306205;Cruzeiro do Sul;0;0;0;0;5723.0;108.5;83.4;25.3
40422;2009.0;7.0;4306908;Encruzilhada do Sul;0;0;0;0;12905.0;63.5;74.8;10.0
40423;2009.0;7.0;4310009;Ibirubá;0;0;0;0;9228.0;165.0;84.9;10.8
40424;2009.0;7.0;4310504;Iraí;0;0;0;0;3527.0;130.0;82.3;12.8
40425;2009.0;7.0;4311304;Lagoa Vermelha;0;0;0;0;12860.0;172.9;75.8;10.3
40426;2009.0;7.0;4314100;Passo Fundo;0;0;0;0;95786.0;222.3;74.7;10.4
40427;2009.0;7.0;4314407;Pelotas;0;0;0;0;166058.0;43.1;82.0;10.1
40428;2009.0;7.0;4314902;Porto Alegre;0;0;0;0;687679.0;57.2;79.3;12.0
40429;2009.0;7.0;4315008;Porto Lucena;0;0;0;0;2396.0;;;
40430;2009.0;7.0;4315602;Rio Grande;0;0;0;0;102932.0;31.5;78.1;10.5
40431;2009.0;7.0;4316907;Santa Maria;0;0;0;0;132595.0;91.4;83.3;10.7
40432;2009.0;7.0;4317301;Santa Vitória do Palmar;0;0;0;0;20837.0;29.2;80.3;9.4
40433;2009.0;7.0;4318903;São Luiz Gonzaga;0;0;0;0;15676.0;122.1;76.1;11.8
40434;2009.0;7.0;4321451;Teutônia;0;0;0;0;14303.0;87.6;81.1;10.7
40435;2009.0;7.0;4321501;Torres;0;0;0;0;32149.0;50.9;84.2;12.7
40436;2009.0;7.0;4321907;Três Passos;0;0;0;0;11224.0;;;
40437;2009.0;7.0;4322004;Triunfo;0;0;0;0;13318.0;67.45;82.75;15.15
40438;2009.0;7.0;4322400;Uruguaiana;0;0;0;0;47276.0;26.4;71.0;10.1
40439;2009.0;7.0;5002100;Bela Vista;0;0;0;0;9239.0;;;
40440;2009.0;7.0;5002704;Campo Grande;0;0;0;0;392791.0;47.9;;
40441;2009.0;7.0;5002803;Caracol;0;0;0;0;2478.0;0.0;56.8;22.6
40442;2009.0;7.0;5003207;Corumbá;0;0;0;0;38050.0;61.4;71.5;22.3
40443;2009.0;7.0;5004700;Ivinhema;0;0;0;0;12215.0;145.3;;
40444;2009.0;7.0;5006309;Paranaíba;0;0;0;0;20136.0;12.2;63.9;21.9
40445;2009.0;7.0;5006606;Ponta Porã;0;0;0;0;37658.0;131.6;83.3;16.2
40446;2009.0;7.0;5008305;Três Lagoas;0;0;0;0;59627.0;50.7;;
40447;2009.0;7.0;5102504;Cáceres;0;0;0;0;39844.0;34.6;72.3;22.8
40448;2009.0;7.0;5102702;Canarana;0;0;0;0;10048.0;0.0;51.6;25.0
40449;2009.0;7.0;5103403;Cuiabá;0;0;0;0;279657.0;29.7;71.0;24.0
40450;2009.0;7.0;5103502;Diamantino;0;0;0;0;9548.0;4.3;73.8;23.1
40451;2009.0;7.0;5105606;Matupá;0;0;0;0;8017.0;0.7;64.0;24.6
40452;2009.0;7.0;5107008;Poxoréu;0;0;0;0;11361.0;0.0;68.0;22.3
40453;2009.0;7.0;5107206;Rio Branco;0;0;0;0;2227.0;30.8;82.8;23.9
40454;2009.0;7.0;5107305;São José do Rio Claro;0;0;0;0;6377.0;0.9;81.1;
40455;2009.0;7.0;5107602;Rondonópolis;0;0;0;0;105400.0;6.0;77.7;23.2
40456;2009.0;7.0;5201702;Aragarças;0;0;0;0;8080.0;0.0;63.0;24.2
40457;2009.0;7.0;5205109;Catalão;0;0;0;0;49953.0;3.9;56.7;21.7
40458;2009.0;7.0;5208004;Formosa;0;0;0;0;50308.0;0.0;50.0;21.5
40459;2009.0;7.0;5208103;Formoso;0;0;0;0;2410.0;0.0;51.4;22.1
40460;2009.0;7.0;5208707;Goiânia;0;0;0;0;655531.0;2.0;48.8;23.4
40461;2009.0;7.0;5208905;Goiás;0;0;0;0;14220.0;0.6;53.3;24.4
40462;2009.0;7.0;5210109;Ipameri;0;0;0;0;12563.0;0.4;59.4;20.9
40463;2009.0;7.0;5211503;Itumbiara;0;0;0;0;47434.0;6.9;56.3;22.5
40464;2009.0;7.0;5211909;Jataí;0;0;0;0;45373.0;5.8;61.5;20.4
40465;2009.0;7.0;5212501;Luziânia;0;0;0;0;92912.0;;;
40466;2009.0;7.0;5217302;Pirenópolis;0;0;0;0;15028.0;0.0;57.0;21.3
40467;2009.0;7.0;5218003;Porangatu;0;0;0;0;19420.0;;;
40468;2009.0;7.0;5218300;Posse;0;0;0;0;14962.0;0.0;49.0;23.6
40469;2009.0;7.0;5218805;Rio Verde;0;0;0;0;90664.0;5.7;50.8;22.4
40470;2009.0;7.0;5220405;São Simão;0;0;0;0;8262.0;25.4;70.0;19.6
40471;2009.0;7.0;5300108;Brasília;0;0;0;0;1172689.0;0.0;49.0;20.4
40472;2009.0;8.0;1200203;Cruzeiro do Sul;0;0;0;0;31869.0;100.6;83.7;25.4
40473;2009.0;8.0;1200401;Rio Branco;0;0;0;0;148826.0;132.0;78.2;25.1
40474;2009.0;8.0;1200609;Tarauacá;0;0;0;0;13618.0;72.4;78.9;26.0
40475;2009.0;8.0;1300409;Barcelos;0;0;0;0;5446.0;200.3;83.2;27.2
40476;2009.0;8.0;1300607;Benjamin Constant;0;0;0;0;9094.0;117.6;;26.5
40477;2009.0;8.0;1301209;Coari;0;0;0;0;21305.0;63.9;72.4;29.0
40478;2009.0;8.0;1301308;Codajás;0;0;0;0;6655.0;51.3;82.5;27.6
40479;2009.0;8.0;1301407;Eirunepé;0;0;0;0;9680.0;69.4;83.0;26.3
40480;2009.0;8.0;1301605;Fonte Boa;0;0;0;0;6053.0;110.2;84.0;27.2
40481;2009.0;8.0;1301902;Itacoatiara;0;0;0;0;35124.0;35.7;73.6;29.2
40482;2009.0;8.0;1302405;Lábrea;0;0;0;0;13474.0;12.9;83.7;26.7
40483;2009.0;8.0;1302603;Manaus;0;0;0;0;738012.0;5.4;72.8;29.3
40484;2009.0;8.0;1302702;Manicoré;0;0;0;0;14248.0;127.2;78.4;27.7
40485;2009.0;8.0;1303403;Parintins;0;0;0;0;29973.0;22.1;76.6;29.3
40486;2009.0;8.0;1304203;Tefé;0;0;0;0;21101.0;167.9;81.5;27.9
40487;2009.0;8.0;1400100;Boa Vista;0;0;0;0;133020.0;85.4;76.4;28.7
40488;2009.0;8.0;1400209;Caracaraí;0;0;0;0;8631.0;138.4;91.8;27.5
40489;2009.0;8.0;1500602;Altamira;0;0;0;0;54274.0;4.8;69.0;29.1
40490;2009.0;8.0;1501402;Belém;0;0;0;0;528989.0;92.7;77.0;27.9
40491;2009.0;8.0;1501451;Belterra;0;0;0;0;7597.0;33.0;84.3;26.7
40492;2009.0;8.0;1501808;Breves;0;0;0;0;28115.0;42.9;80.0;28.1
40493;2009.0;8.0;1502103;Cametá;0;0;0;0;39905.0;40.0;79.1;28.7
40494;2009.0;8.0;1502707;Conceição do Araguaia;0;0;0;0;19636.0;19.2;56.2;28.9
40495;2009.0;8.0;1503606;Itaituba;0;0;0;0;46002.0;10.8;76.8;29.1
40496;2009.0;8.0;1504208;Marabá;0;0;0;0;106660.0;0.7;59.1;29.2
40497;2009.0;8.0;1504802;Monte Alegre;0;0;0;0;24608.0;11.0;71.7;28.1
40498;2009.0;8.0;1505106;Óbidos;0;0;0;0;19117.0;6.7;76.0;28.5
40499;2009.0;8.0;1505908;Porto de Moz;0;0;0;0;10520.0;40.9;75.8;28.5
40500;2009.0;8.0;1507300;São Félix do Xingu;0;0;0;0;26484.0;81.6;71.1;26.7
40501;2009.0;8.0;1507904;Soure;0;0;0;0;9360.0;34.3;75.8;28.7
40502;2009.0;8.0;1508035;Tracuateua;0;0;0;0;10705.0;54.2;80.1;26.4
40503;2009.0;8.0;1508100;Tucuruí;0;0;0;0;34412.0;27.4;70.4;28.9
40504;2009.0;8.0;1600105;Amapá;0;0;0;0;2579.0;;;
40505;2009.0;8.0;1600303;Macapá;0;0;0;0;149531.0;67.0;75.4;28.2
40506;2009.0;8.0;1702109;Araguaína;0;0;0;0;72039.0;7.1;61.0;25.7
40507;2009.0;8.0;1707405;Esperantina;0;0;0;0;3213.0;0.9;72.7;27.3
40508;2009.0;8.0;1709500;Gurupi;0;0;0;0;36801.0;;;
40509;2009.0;8.0;1716505;Pedro Afonso;0;0;0;0;5847.0;0.1;60.2;27.4
40510;2009.0;8.0;1716604;Peixe;0;0;0;0;5346.0;0.0;52.8;26.3
40511;2009.0;8.0;1718204;Porto Nacional;0;0;0;0;29950.0;4.0;51.7;28.8
40512;2009.0;8.0;1720903;Taguatinga;0;0;0;0;6680.0;0.0;;
40513;2009.0;8.0;1721000;Palmas;0;0;0;0;129424.0;0.4;45.6;28.8
40514;2009.0;8.0;2100501;Alto Parnaíba;0;0;0;0;4381.0;2.8;57.0;26.1
40515;2009.0;8.0;2101202;Bacabal;0;0;0;0;38964.0;10.9;69.9;28.3
40516;2009.0;8.0;2101400;Balsas;0;0;0;0;36996.0;3.4;48.2;28.0
40517;2009.0;8.0;2101608;Barra do Corda;0;0;0;0;36839.0;40.2;65.4;27.0
40518;2009.0;8.0;2102804;Carolina;0;0;0;0;9989.0;10.9;54.0;28.7
40519;2009.0;8.0;2103000;Caxias;0;0;0;0;60143.0;0.7;59.7;27.2
40520;2009.0;8.0;2103208;Chapadinha;0;0;0;0;31620.0;0.0;69.4;27.5
40521;2009.0;8.0;2103505;Colinas;0;0;0;0;16331.0;8.0;64.1;26.3
40522;2009.0;8.0;2105302;Imperatriz;0;0;0;0;110137.0;23.7;55.9;28.5
40523;2009.0;8.0;2111300;São Luís;0;0;0;0;406974.0;12.3;78.1;27.2
40524;2009.0;8.0;2112407;Turiaçu;0;0;0;0;11177.0;31.8;78.1;27.0
40525;2009.0;8.0;2114007;Zé Doca;0;0;0;0;16234.0;2.8;71.8;27.6
40526;2009.0;8.0;2200202;Água Branca;0;0;0;0;7530.0;159.8;95.9;20.7
40527;2009.0;8.0;2201903;Bom Jesus;0;0;0;0;12197.0;228.1;73.6;12.7
40528;2009.0;8.0;2202505;Caracol;0;0;0;0;4510.0;0.0;48.6;24.4
40529;2009.0;8.0;2203701;Esperantina;0;0;0;0;16255.0;0.9;72.7;27.3
40530;2009.0;8.0;2203909;Floriano;0;0;0;0;26074.0;2.0;49.4;28.3
40531;2009.0;8.0;2207702;Parnaíba;0;0;0;0;64580.0;3.1;;
40532;2009.0;8.0;2207801;Paulistana;0;0;0;0;10470.0;;;
40533;2009.0;8.0;2208007;Picos;0;0;0;0;36224.0;0.5;40.7;28.2
40534;2009.0;8.0;2208403;Piripiri;0;0;0;0;26741.0;13.7;60.0;27.2
40535;2009.0;8.0;2210003;São João do Piauí;0;0;0;0;9739.0;0.2;44.6;28.4
40536;2009.0;8.0;2211001;Teresina;0;0;0;0;355470.0;2.8;66.2;26.5
40537;2009.0;8.0;2300200;Acaraú;0;0;0;0;26163.0;15.2;92.4;26.9
40538;2009.0;8.0;2301901;Barbalha;0;0;0;0;29531.0;0.1;73.0;24.9
40539;2009.0;8.0;2302701;Campos Sales;0;0;0;0;12662.0;0.8;64.0;23.5
40540;2009.0;8.0;2304103;Crateús;0;0;0;0;34293.0;18.6;57.9;26.2
40541;2009.0;8.0;2304400;Fortaleza;0;0;0;0;1034611.0;41.3;76.6;26.3
40542;2009.0;8.0;2305100;Guaramiranga;0;0;0;0;3389.0;62.0;87.8;20.1
40543;2009.0;8.0;2305506;Iguatu;0;0;0;0;44117.0;91.4;60.0;26.0
40544;2009.0;8.0;2307007;Jaguaruana;0;0;0;0;14412.0;17.9;73.9;26.1
40545;2009.0;8.0;2307304;Juazeiro do Norte;0;0;0;0;113276.0;;;
40546;2009.0;8.0;2308708;Morada Nova;0;0;0;0;28744.0;56.8;84.2;26.0
40547;2009.0;8.0;2311306;Quixadá;0;0;0;0;36341.0;;;
40548;2009.0;8.0;2311405;Quixeramobim;0;0;0;0;34179.0;54.1;64.9;25.7
40549;2009.0;8.0;2312908;Sobral;0;0;0;0;84238.0;18.8;67.6;26.3
40550;2009.0;8.0;2313302;Tauá;0;0;0;0;27061.0;10.8;;25.8
40551;2009.0;8.0;2314102;Viçosa do Ceará;0;0;0;0;22760.0;;;
40552;2009.0;8.0;2401008;Apodi;0;0;0;0;16745.0;112.0;89.1;25.8
40553;2009.0;8.0;2401305;Campo Grande;0;0;0;0;4168.0;153.8;;
40554;2009.0;8.0;2401701;Bom Jesus;0;0;0;0;4469.0;228.1;73.6;12.7
40555;2009.0;8.0;2403004;Cruzeta;0;0;0;0;3639.0;56.7;59.6;25.9
40556;2009.0;8.0;2403806;Florânia;0;0;0;0;4263.0;46.1;64.5;25.0
40557;2009.0;8.0;2407104;Macaíba;0;0;0;0;38169.0;;;
40558;2009.0;8.0;2407203;Macau;0;0;0;0;12928.0;27.4;;
40559;2009.0;8.0;2407807;Monte Alegre;0;0;0;0;10024.0;11.0;71.7;28.1
40560;2009.0;8.0;2408102;Natal;0;0;0;0;337029.0;229.2;78.9;25.6
40561;2009.0;8.0;2408300;Nova Cruz;0;0;0;0;14199.0;;;
40562;2009.0;8.0;2409332;Santa Maria;0;0;0;0;2208.0;164.5;79.6;16.5
40563;2009.0;8.0;2411205;Santa Cruz;0;0;0;0;17091.0;47.5;;
40564;2009.0;8.0;2413003;São Vicente;0;0;0;0;3039.0;31.3;62.8;22.9
40565;2009.0;8.0;2413508;Serrinha;0;0;0;0;3098.0;59.0;83.9;22.4
40566;2009.0;8.0;2414902;Viçosa;0;0;0;0;788.0;13.7;76.6;17.5
40567;2009.0;8.0;2500106;Água Branca;0;0;0;0;4434.0;159.8;95.9;20.7
40568;2009.0;8.0;2501104;Areia;0;0;0;0;10203.0;183.4;86.9;20.9
40569;2009.0;8.0;2501906;Belém;0;0;0;0;7291.0;92.7;77.0;27.9
40570;2009.0;8.0;2502151;Boa Vista;0;0;0;0;2768.0;85.4;76.4;28.7
40571;2009.0;8.0;2502201;Bom Jesus;0;0;0;0;1065.0;228.1;73.6;12.7
40572;2009.0;8.0;2504009;Campina Grande;0;0;0;0;183901.0;138.6;84.7;21.8
40573;2009.0;8.0;2506301;Guarabira;0;0;0;0;24270.0;;;
40574;2009.0;8.0;2507507;João Pessoa;0;0;0;0;377756.0;127.9;76.5;25.8
40575;2009.0;8.0;2509701;Monteiro;0;0;0;0;17629.0;66.9;82.2;22.0
40576;2009.0;8.0;2510808;Patos;0;0;0;0;45320.0;32.2;65.3;25.3
40577;2009.0;8.0;2513208;Santa Cruz;0;0;0;0;2684.0;47.5;;
40578;2009.0;8.0;2516805;Triunfo;0;0;0;0;4039.0;159.3;80.6;17.75
40579;2009.0;8.0;2603009;Cabrobó;0;0;0;0;13057.0;10.0;66.8;25.2
40580;2009.0;8.0;2606002;Garanhuns;0;0;0;0;61356.0;153.1;91.8;19.4
40581;2009.0;8.0;2606200;Goiana;0;0;0;0;41466.0;;;
40582;2009.0;8.0;2609501;Nazaré da Mata;0;0;0;0;12651.0;;;
40583;2009.0;8.0;2609600;Olinda;0;0;0;0;153234.0;;;
40584;2009.0;8.0;2609907;Ouricuri;0;0;0;0;32040.0;7.3;59.2;24.7
40585;2009.0;8.0;2610905;Pesqueira;0;0;0;0;29617.0;73.9;75.6;21.7
40586;2009.0;8.0;2611101;Petrolina;0;0;0;0;159256.0;3.4;54.3;25.6
40587;2009.0;8.0;2612455;Santa Cruz;0;0;0;0;6026.0;47.5;;
40588;2009.0;8.0;2614501;Surubim;0;0;0;0;28761.0;49.7;82.3;22.2
40589;2009.0;8.0;2615706;Triunfo;0;0;0;0;7500.0;159.3;80.6;17.75
40590;2009.0;8.0;2700102;Água Branca;0;0;0;0;8244.0;159.8;95.9;20.7
40591;2009.0;8.0;2700300;Arapiraca;0;0;0;0;96116.0;;;
40592;2009.0;8.0;2700805;Belém;0;0;0;0;2170.0;92.7;77.0;27.9
40593;2009.0;8.0;2701506;Campo Grande;0;0;0;0;3380.0;153.8;;
40594;2009.0;8.0;2704302;Maceió;0;0;0;0;403096.0;331.5;84.0;24.5
40595;2009.0;8.0;2704401;Major Isidoro;0;0;0;0;7538.0;;;
40596;2009.0;8.0;2705002;Mata Grande;0;0;0;0;10531.0;;;
40597;2009.0;8.0;2706307;Palmeira dos Índios;0;0;0;0;30820.0;136.2;84.5;22.7
40598;2009.0;8.0;2706406;Pão de Açúcar;0;0;0;0;10124.0;98.6;81.8;24.9
40599;2009.0;8.0;2707404;Porto de Pedras;0;0;0;0;4183.0;251.4;83.1;24.9
40600;2009.0;8.0;2709400;Viçosa;0;0;0;0;9954.0;13.7;76.6;17.5
40601;2009.0;8.0;2800308;Aracaju;0;0;0;0;267071.0;169.4;79.0;25.2
40602;2009.0;8.0;2803005;Itabaianinha;0;0;0;0;17052.0;153.0;86.0;22.8
40603;2009.0;8.0;2805703;Propriá;0;0;0;0;11845.0;186.9;83.6;24.3
40604;2009.0;8.0;2900702;Alagoinhas;0;0;0;0;70414.0;70.5;83.8;22.5
40605;2009.0;8.0;2902708;Barra;0;0;0;0;21037.0;0.0;47.0;26.0
40606;2009.0;8.0;2903201;Barreiras;0;0;0;0;70200.0;0.0;56.6;24.6
40607;2009.0;8.0;2903904;Bom Jesus da Lapa;0;0;0;0;27189.0;0.0;46.3;26.1
40608;2009.0;8.0;2905206;Caetité;0;0;0;0;24459.0;1.2;57.6;21.0
40609;2009.0;8.0;2906204;Canarana;0;0;0;0;11409.0;13.6;51.7;25.7
40610;2009.0;8.0;2906303;Canavieiras;0;0;0;0;17067.0;124.9;82.0;23.1
40611;2009.0;8.0;2906907;Caravelas;0;0;0;0;10161.0;153.7;80.0;23.2
40612;2009.0;8.0;2907103;Carinhanha;0;0;0;0;13945.0;0.0;;25.1
40613;2009.0;8.0;2907905;Cipó;0;0;0;0;7585.0;39.4;78.9;23.4
40614;2009.0;8.0;2909307;Correntina;0;0;0;0;15964.0;0.0;;23.2
40615;2009.0;8.0;2909802;Cruz das Almas;0;0;0;0;28010.0;66.5;;
40616;2009.0;8.0;2910800;Feira de Santana;0;0;0;0;288378.0;39.8;84.5;22.4
